buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-4947.874834,7389.081465,151.0,2424.56919,50.0,3.121175,0.006862,446.821942,0.08259,6578.211924,1.292736,0.020585,0.029788,1.258427,90000.0,16.635532,604.26755,201.422517,1325000.0,260.386175,150.0,4.146375,6.0,trace0049.json
25000.0,-5253.550863,8783.302334,136.0,2489.129783,62.0,3.31716,0.0,464.754331,0.092292,7398.589108,1.404045,0.0,0.0,1.404045,93000.0,18.468114,600.31716,200.10572,1480500.0,280.957446,150.0,0.0,0.0,trace0050.json
25000.0,-6082.339787,9777.36825,135.0,1835.57835,63.0,2.959307,0.0,450.030522,0.083183,6685.453414,1.275644,0.0,0.0,1.275644,90000.0,16.635532,599.959307,199.986436,1337000.0,255.111574,150.0,0.0,0.0,trace0051.json
25000.0,-4459.731131,7289.852351,145.0,3001.497541,55.0,3.096968,0.0,479.922438,0.101487,6511.447664,1.247512,0.0,0.0,1.247512,96000.0,20.300695,600.096968,200.032323,1302500.0,249.54268,75.0,0.0,0.0,trace0052.json
25000.0,-7066.364968,13943.859663,115.0,2349.252769,84.0,2.167545,0.0,450.625209,0.083293,7803.326533,1.448504,0.0,0.0,1.448504,90000.0,16.635532,599.167545,199.722515,1558500.0,289.298929,90.0,0.0,0.0,trace0053.json
25000.0,-7115.272867,11289.115542,149.0,4844.391722,52.0,3.329463,0.0,464.744807,0.09229,7201.045873,1.319888,0.0,0.0,1.319888,93000.0,18.468114,600.329463,200.109821,1441000.0,264.122487,75.0,0.0,0.0,trace0054.json
25000.0,-5027.333106,10137.271854,134.0,4616.776642,71.0,2.004197,0.0,510.84784,0.120028,7958.208014,1.483377,0.0,0.0,1.483377,102000.0,23.965858,599.004197,199.668066,1589000.0,296.182968,75.0,0.0,0.0,trace0055.json
25000.0,-4003.899642,8129.00984,134.0,3892.739879,70.0,1.898107,0.0,495.910734,0.11087,7696.634781,1.450036,0.0,0.0,1.450036,99000.0,22.133277,598.898107,199.632702,1536500.0,289.47464,75.0,0.0,0.0,trace0056.json
25000.0,-3850.215762,5652.11421,147.0,1343.491528,51.0,2.511393,0.0,450.366754,0.083245,6297.62844,1.271775,0.0,0.0,1.271775,90000.0,16.635532,599.511393,199.837131,1258500.0,254.14785,120.0,0.0,0.0,trace0057.json
25000.0,-5555.185694,8806.445948,145.0,3016.318612,55.0,3.201833,0.0,464.843632,0.09231,6797.713326,1.269315,0.0,0.0,1.269315,93000.0,18.468114,600.201833,200.067278,1360000.0,253.948423,75.0,0.0,0.0,trace0058.json
