buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-8392.42972,12403.940231,149.0,3805.836934,49.0,5.177778,0.0,493.209831,0.235623,5617.111966,1.434357,0.0,0.0,1.434357,99000.0,47.295697,602.177778,200.725926,1127500.0,287.912635,150.0,0.0,0.0,trace0033.json
25000.0,-4936.804626,9054.542089,122.0,1673.247618,76.0,3.451087,0.037003,235.756945,0.070035,5280.474422,1.297081,0.11101,0.101039,1.112064,49000.0,14.556091,623.52352,207.841173,1097500.0,269.58682,75.0,23.072433,21.0,trace0034.json
25000.0,-5305.260685,7819.883435,143.0,1232.758466,55.0,3.219048,0.035805,236.141606,0.070149,5291.499659,1.298122,0.107414,0.086746,1.119098,49000.0,14.556091,622.507836,207.502612,1098000.0,269.363677,75.0,22.288788,18.0,trace0035.json
25000.0,-4993.539791,7815.838518,138.0,1497.747282,60.0,3.10768,0.026866,211.618737,0.065154,5273.441636,1.290168,0.080597,0.053513,1.15584,43500.0,13.39294,616.675072,205.558357,1084000.0,265.204794,75.0,16.567392,11.0,trace0036.json
25000.0,-4271.691751,6336.557416,149.0,2007.185474,49.0,2.63633,0.0,512.810823,0.238973,5700.95544,1.497561,0.0,0.0,1.497561,102500.0,47.765701,599.63633,199.878777,1139500.0,299.330694,75.0,0.0,0.0,trace0037.json
25000.0,-4188.411638,7454.016298,134.0,2648.94812,64.0,1.631146,0.0,430.983255,0.188863,5838.319676,1.557653,0.0,0.0,1.557653,86000.0,37.686503,598.631146,199.543715,1165000.0,310.819903,120.0,0.0,0.0,trace0038.json
25000.0,-6086.499642,8432.712496,153.0,1890.624061,45.0,3.662448,0.006463,297.732389,0.116474,5438.578311,1.345614,0.019389,0.014887,1.313299,60000.0,23.472138,604.569763,201.523254,1096000.0,271.172542,165.0,3.907315,3.0,trace0039.json
25000.0,-6101.08489,11024.094948,125.0,2328.726853,73.0,1.968239,0.0,518.391426,0.250654,5722.340142,1.487936,0.0,0.0,1.487936,103500.0,50.044569,598.968239,199.65608,1142500.0,297.075542,90.0,0.0,0.0,trace0040.json
25000.0,-7356.804734,10374.946566,151.0,2339.778599,47.0,5.165849,0.013247,221.220817,0.070344,5383.039877,1.321886,0.039742,0.014748,1.25565,45000.0,14.309231,610.249984,203.416661,1095000.0,268.893673,85.0,8.084135,3.0,trace0041.json
25000.0,-6141.670756,8101.673146,164.0,3312.458416,34.0,3.17355,0.013646,266.238688,0.097655,5371.612051,1.326722,0.040937,0.014791,1.258494,54000.0,19.806975,608.476556,202.825519,1089500.0,269.0931,120.0,8.303006,3.0,trace0042.json
25000.0,-8380.677863,12748.804015,142.0,2695.642024,56.0,2.34639,0.0,450.490742,0.209218,5606.107017,1.418201,0.0,0.0,1.418201,90000.0,41.797953,599.34639,199.78213,1120000.0,283.331181,180.0,0.0,0.0,trace0043.json
25000.0,-8018.35426,11898.369167,147.0,3165.218118,51.0,1.664758,0.0,413.420026,0.186498,5755.307877,1.507057,0.0,0.0,1.507057,82500.0,37.216499,598.664758,199.554919,1148500.0,300.740705,150.0,0.0,0.0,trace0044.json
25000.0,-3438.354469,6378.594875,127.0,1820.948791,71.0,2.14567,0.0,473.173744,0.223052,5615.495807,1.423264,0.0,0.0,1.423264,94500.0,44.546825,599.14567,199.715223,1121500.0,284.247472,135.0,0.0,0.0,trace0045.json
25000.0,-3718.559321,5773.711247,145.0,1904.026135,53.0,2.319251,0.0,503.070775,0.241334,5651.41199,1.452606,0.0,0.0,1.452606,100500.0,48.211988,599.319251,199.773084,1129000.0,290.191503,75.0,0.0,0.0,trace0046.json
25000.0,-4736.728301,6844.511683,154.0,2640.513537,44.0,1.670113,0.0,413.416328,0.186496,5650.023149,1.442761,0.0,0.0,1.442761,82500.0,37.216499,598.670113,199.556704,1127500.0,287.912635,150.0,0.0,0.0,trace0047.json
25000.0,-2784.048874,4122.679102,151.0,1516.656753,47.0,3.057452,0.009528,207.979117,0.061783,5360.414142,1.315473,0.028585,0.014856,1.267831,42000.0,12.476649,605.830056,201.943352,1082500.0,265.651081,75.0,5.772604,3.0,trace0048.json
25000.0,-4067.290354,5916.825081,151.0,1874.831855,47.0,3.121175,0.03582,236.176382,0.070159,5277.819145,1.296048,0.10746,0.053019,1.116947,49000.0,14.556091,622.416174,207.472058,1095000.0,268.893673,150.0,22.294999,11.0,trace0049.json
25000.0,-4345.178477,7236.768283,144.0,3365.727672,54.0,3.31716,0.0,442.266218,0.2043,5597.041405,1.448839,0.0,0.0,1.448839,88500.0,40.881662,600.31716,200.10572,1120000.0,289.920927,165.0,0.0,0.0,trace0050.json
25000.0,-4562.819832,7744.354874,134.0,2098.519163,64.0,2.959307,0.0,345.0234,0.144859,5465.370667,1.367231,0.0,0.0,1.367231,69000.0,28.969882,599.959307,199.986436,1093000.0,273.427694,150.0,0.0,0.0,trace0051.json
25000.0,-3179.192976,4859.126256,145.0,1416.850903,53.0,3.096968,0.002368,284.279111,0.107924,5436.214571,1.347745,0.007105,0.004987,1.335904,57000.0,21.639557,601.52151,200.50717,1090000.0,270.232534,75.0,1.424543,1.0,trace0052.json
25000.0,-6835.346715,13303.628418,116.0,2314.905449,82.0,2.167545,0.0,525.72941,0.255158,5660.353318,1.450739,0.0,0.0,1.450739,105000.0,50.96086,599.167545,199.722515,1130500.0,289.745216,90.0,0.0,0.0,trace0053.json
25000.0,-6146.212608,8301.365542,159.0,2640.180121,39.0,3.329463,0.004211,268.715409,0.098564,5401.677343,1.337836,0.012634,0.004976,1.316779,54000.0,19.806975,602.868293,200.956098,1085500.0,268.84624,75.0,2.53883,1.0,trace0054.json
25000.0,-5901.273827,8473.118008,149.0,1919.231948,49.0,2.004197,0.0,503.335372,0.241461,5684.434296,1.464902,0.0,0.0,1.464902,100500.0,48.211988,599.004197,199.668066,1135000.0,292.494088,75.0,0.0,0.0,trace0055.json
25000.0,-4236.688975,6645.277065,139.0,1437.781272,59.0,1.898107,0.0,480.883136,0.227734,5632.844654,1.433032,0.0,0.0,1.433032,96000.0,45.463116,598.898107,199.632702,1124500.0,286.080053,75.0,0.0,0.0,trace0056.json
25000.0,-2309.319609,3690.760794,145.0,1470.094953,53.0,2.511393,0.0,450.366754,0.20916,5562.029408,1.416457,0.0,0.0,1.416457,90000.0,41.797953,599.511393,199.837131,1111500.0,283.060605,170.0,0.0,0.0,trace0057.json
25000.0,-4082.694814,5358.686705,164.0,2072.089603,34.0,3.201833,0.014896,221.57386,0.070457,5337.468105,1.312541,0.044688,0.014772,1.238061,45000.0,14.309231,609.277646,203.092549,1084000.0,266.567371,75.0,9.075812,3.0,trace0058.json
25000.0,-4313.159886,8954.422797,112.0,1731.275534,86.0,1.998664,0.0,548.415247,0.268998,5727.057852,1.486743,0.0,0.0,1.486743,109500.0,53.709732,598.998664,199.666221,1143500.0,296.852399,75.0,0.0,0.0,trace0059.json
