buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-2086.05413,3803.246681,127.0,901.390447,73.0,2.764149,0.004231,172.938484,0.099281,2691.46193,1.662201,0.012693,0.029885,1.641047,34721.0,19.932652,602.312439,200.770813,540367.0,333.721502,25.0,2.548291,6.0,trace0037.json
25000.0,-2410.375019,3866.121679,137.0,755.29629,63.0,5.650148,0.01104,172.288321,0.100422,2707.071959,1.662816,0.033119,0.014843,1.607617,34822.0,20.296691,606.344059,202.114686,547139.0,336.079545,75.0,6.693911,3.0,trace0038.json
25000.0,-2118.970312,3002.994098,160.0,1417.124832,40.0,4.646349,0.007223,183.019279,0.128213,2959.790949,1.903564,0.02167,0.014925,1.867447,36787.0,25.770867,603.002047,201.000682,594920.0,382.617572,97.351941,4.355698,3.0,trace0039.json
25000.0,-1667.834274,3047.782121,126.0,681.806653,74.0,2.747262,0.010615,172.334424,0.100449,2487.654493,1.569614,0.031845,0.039592,1.516539,34822.0,20.296691,606.181849,202.060616,502657.0,317.157203,75.0,6.434587,8.0,trace0040.json
25000.0,-1607.09823,2398.202966,150.0,865.104071,48.0,3.975129,0.0,162.197381,0.070689,3208.176906,2.209745,0.0,0.0,2.209745,32330.0,14.090065,597.975129,199.325043,639470.0,440.457599,75.0,0.0,0.0,trace0041.json
25000.0,-1885.079722,3102.798982,139.0,983.784298,59.0,4.098297,0.0,166.397397,0.078023,3350.133265,2.258913,0.0,0.0,2.258913,33174.0,15.555154,598.098297,199.366099,667903.0,450.350623,75.0,0.0,0.0,trace0042.json
25000.0,-1284.777785,2104.780814,140.0,660.992115,59.0,4.548207,0.0,170.256963,0.087126,2984.506477,2.038906,0.0,0.0,2.038906,33969.0,17.383019,598.548207,199.516069,595457.0,406.79456,75.0,0.0,0.0,trace0043.json
25000.0,-1334.015225,1901.704521,153.0,596.12838,45.0,4.060329,0.0,162.174275,0.070679,3270.693451,2.239425,0.0,0.0,2.239425,32330.0,14.090065,598.060329,199.353443,652024.0,446.437134,75.0,0.0,0.0,trace0044.json
25000.0,-2064.172459,3155.555514,150.0,1276.796076,49.0,4.037635,0.006843,181.696353,0.115723,3088.399578,2.067256,0.02053,0.014946,2.033039,36470.0,23.227839,602.158481,200.719494,619902.0,414.938622,75.0,4.120846,3.0,trace0045.json
25000.0,-2511.534974,3745.490285,152.0,1395.990177,48.0,5.495866,0.024761,170.434633,0.100831,2809.767891,1.756182,0.074282,0.019521,1.632379,34923.0,20.66073,614.716612,204.905537,575737.0,359.851419,95.0,15.220747,4.0,trace0046.json
25000.0,-2017.241707,3749.259091,122.0,726.993628,77.0,5.062304,0.000577,171.754412,0.092474,2783.570601,1.812429,0.001731,0.005005,1.809543,34317.0,18.476495,599.408184,199.802728,556165.0,362.128184,75.0,0.34588,1.0,trace0047.json
25000.0,-1051.222781,1634.844571,144.0,505.101994,54.0,4.089192,0.001422,165.512198,0.077905,3109.970385,2.201618,0.004265,0.005009,2.194509,33044.0,15.553406,598.940752,199.646917,620896.0,439.546262,105.0,0.85156,1.0,trace0048.json
25000.0,-1525.462562,2524.31981,139.0,827.777395,59.0,4.214555,0.0,162.132464,0.070661,3358.940337,2.27131,0.0,0.0,2.27131,32330.0,14.090065,598.214555,199.404852,669789.0,452.910179,75.0,0.0,0.0,trace0049.json
25000.0,-2348.769424,3526.344191,149.0,1160.403379,50.0,2.851821,0.017351,171.131258,0.099747,2667.032144,1.63828,0.052053,0.034401,1.551524,34822.0,20.296691,610.443711,203.481237,542691.0,333.35917,75.0,10.59189,7.0,trace0050.json
25000.0,-1725.661653,2699.434532,141.0,641.613794,58.0,2.730581,0.010003,172.945981,0.102316,2729.409771,1.716723,0.030009,0.009904,1.666708,34923.0,20.66073,605.790313,201.930104,551150.0,346.658106,95.0,6.059732,2.0,trace0051.json
25000.0,-1593.786366,2577.301228,141.0,839.118819,57.0,4.335074,0.0,162.099807,0.070646,3312.762506,2.248173,0.0,0.0,2.248173,32330.0,14.090065,598.335074,199.445025,660714.0,448.386874,38.335074,0.0,0.0,trace0052.json
25000.0,-3368.010332,5295.987239,144.0,1337.560424,59.0,4.778651,0.061572,259.600189,0.201881,1907.695128,1.467926,0.184717,0.018807,1.160065,55214.0,42.937695,638.065791,212.688597,405745.0,312.211199,175.0,39.28714,4.0,trace0053.json
25000.0,-1958.923053,2650.922155,159.0,862.304055,39.0,4.175619,0.0,169.956776,0.085352,3431.579178,2.275462,0.0,0.0,2.275462,33888.0,17.018495,598.175619,199.391873,684229.0,453.708642,75.0,0.0,0.0,trace0054.json
25000.0,-2227.765359,3482.113171,141.0,769.91331,59.0,2.755679,0.008785,171.649211,0.097023,2612.340345,1.629725,0.026355,0.014874,1.5858,34620.0,19.568613,605.071235,201.690412,526884.0,328.699902,110.0,5.315556,3.0,trace0055.json
25000.0,-1111.534805,1858.4075,134.0,452.229899,64.0,3.954979,0.0,162.202847,0.070691,3180.299633,2.221279,0.0,0.0,2.221279,32330.0,14.090065,597.954979,199.318326,633892.0,442.741515,75.0,0.0,0.0,trace0056.json
25000.0,-2161.355701,3342.645402,141.0,710.400298,58.0,2.870032,0.022357,169.266702,0.095676,2626.582114,1.61757,0.06707,0.014668,1.505786,34620.0,19.568613,613.587899,204.5293,537213.0,330.840529,75.0,13.717866,3.0,trace0057.json
25000.0,-1522.669801,2375.93214,144.0,752.696438,54.0,3.956956,0.0,165.242663,0.074353,3357.989202,2.298162,0.0,0.0,2.298162,32936.0,14.819916,597.956956,199.318985,669311.0,458.067277,80.0,0.0,0.0,trace0058.json
25000.0,-1279.819525,2226.033468,142.0,997.508947,59.0,4.851322,0.0,173.096387,0.094404,2997.924415,2.029581,0.0,0.0,2.029581,34553.0,18.844612,598.851322,199.617107,598437.0,405.138999,39.851322,0.0,0.0,trace0059.json
25000.0,-1041.322772,1442.75422,158.0,544.331448,40.0,4.026084,0.0,168.534455,0.081707,3067.441453,2.172086,0.0,0.0,2.172086,33596.0,16.287699,598.026084,199.342028,611470.0,432.988058,75.0,0.0,0.0,trace0060.json
25000.0,-1664.987824,3309.86571,127.0,1083.689696,76.0,3.509606,0.014653,171.413194,0.099912,2698.175206,1.676037,0.043959,0.034458,1.602772,34822.0,20.296691,609.439667,203.146556,548125.0,340.481072,75.0,8.930061,7.0,trace0061.json
25000.0,-1634.934497,2599.095505,141.0,708.974161,58.0,2.964718,0.004235,172.37709,0.097434,2471.091811,1.590301,0.012704,0.009958,1.569127,34620.0,19.568613,602.516262,200.838754,496291.0,319.394044,125.0,2.551544,2.0,trace0062.json
25000.0,-1895.660146,2956.079952,138.0,543.305408,60.0,3.987642,0.0,162.193987,0.070687,3314.491573,2.250388,0.0,0.0,2.250388,32330.0,14.090065,597.987642,199.329214,660675.0,448.567984,75.0,0.0,0.0,trace0063.json
25000.0,-2137.715483,3346.405945,137.0,576.884407,61.0,4.331183,0.018006,170.678817,0.096356,3036.290734,1.999278,0.054018,0.014771,1.909248,34665.0,19.569972,609.302324,203.100775,616673.0,406.054884,75.0,10.97114,3.0,trace0064.json
25000.0,-2023.508088,3616.153425,126.0,725.441398,73.0,3.065911,0.015209,170.448557,0.096344,2616.213037,1.618198,0.045628,0.009847,1.542152,34620.0,19.568613,609.333406,203.111135,531382.0,328.673968,75.0,9.267495,2.0,trace0065.json
25000.0,-2249.879223,3659.597591,134.0,701.718609,64.0,4.089192,0.0,162.166448,0.070675,3451.692537,2.296881,0.0,0.0,2.296881,32330.0,14.090065,598.089192,199.363064,688140.0,457.913227,75.0,0.0,0.0,trace0066.json
25000.0,-2065.024879,3430.094675,132.0,624.366362,67.0,3.416015,0.008145,171.571128,0.096979,2794.745992,1.726896,0.024435,0.029735,1.686171,34620.0,19.568613,605.346606,201.782202,563930.0,348.456885,150.0,4.93059,6.0,trace0067.json
25000.0,-1324.224356,2531.706156,117.0,419.916021,81.0,4.11698,0.0,162.158914,0.070672,3365.667698,2.273513,0.0,0.0,2.273513,32330.0,14.090065,598.11698,199.372327,671021.0,453.275543,75.0,0.0,0.0,trace0068.json
